Delivery Date,Hour,Consumption-based EF (g CO2e/kWh)
2020-01-16,16,29.804596442640957
2020-01-16,17,29.700618045376817
2020-01-16,18,28.1457024680254
2020-01-16,19,27.598326367018586
2020-01-16,20,24.05711690092368
2020-01-16,21,23.7809272439467
2020-01-16,22,12.053072537384365
2020-01-16,23,9.809888178324526
2020-01-16,24,9.59528777562024
2020-01-17,1,9.941603152135572
2020-01-17,2,10.734016093057408
2020-01-17,3,14.169465526772253
2020-01-17,4,16.827839917549145
2020-01-17,5,18.792789166344726
2020-01-17,6,25.460913180940246
2020-01-17,7,36.93105782884413
2020-01-17,8,52.63835775014279
2020-01-17,9,59.54058042451257
2020-01-17,10,51.27522874278186
2020-01-17,11,56.16489678572879
2020-01-17,12,62.04849587987229
2020-01-17,13,66.27353449435823
2020-01-17,14,70.50996178095595
2020-01-17,15,78.93002378848362
2020-01-17,16,86.7727053369692
2020-01-17,17,82.31058951941233
2020-01-17,18,79.0709377235084
2020-01-17,19,75.68177770361376
2020-01-17,20,76.00997707836848
2020-01-17,21,78.85466236534323
2020-01-17,22,67.80246815114694
2020-01-17,23,55.89154650514521
2020-01-17,24,42.267772060969406
2020-01-18,1,19.71367851895386
2020-01-18,2,13.034487779572245
2020-01-18,3,10.067922912512563
2020-01-18,4,10.030192591750936
2020-01-18,5,10.055798775656335
2020-01-18,6,9.834320092940914
2020-01-18,7,9.452766723922224
2020-01-18,8,15.102605009711962
2020-01-18,9,19.36256496471854
2020-01-18,10,20.01705942629758
2020-01-18,11,25.872493233586855
2020-01-18,12,27.312195407916867
2020-01-18,13,33.14078495779571
2020-01-18,14,39.53374114300753
2020-01-18,15,45.869549989303984
2020-01-18,16,38.92145535837439
2020-01-18,17,29.830872146449956
2020-01-18,18,34.86090193498846
2020-01-18,19,34.563601399021806
2020-01-18,20,29.55839609599733
2020-01-18,21,20.28751546709536
2020-01-18,22,9.116096180010636
2020-01-18,23,7.502593494095583
2020-01-18,24,6.147815348914306
2020-01-19,1,6.134451733303173
2020-01-19,2,6.2029573153449356
2020-01-19,3,6.125821760674134
2020-01-19,4,6.151701532267698
2020-01-19,5,6.319883700746399
2020-01-19,6,6.276536133943769
2020-01-19,7,6.111004068761441
2020-01-19,8,6.180404130917745
2020-01-19,9,10.76270134628272
2020-01-19,10,12.911389855546362
2020-01-19,11,16.95604646524163
2020-01-19,12,19.885043938918923
2020-01-19,13,40.756177708284916
2020-01-19,14,57.359598341100266
2020-01-19,15,71.65810635275017
2020-01-19,16,82.33879554351098
2020-01-19,17,82.24374046928033
2020-01-19,18,77.27723068147563
2020-01-19,19,76.35390427414144
2020-01-19,20,66.00465825907351
2020-01-19,21,57.76099640201032
2020-01-19,22,44.31634936721173
2020-01-19,23,38.70924899683878
2020-01-19,24,21.667934973826632
2020-01-20,1,18.894487959260488
2020-01-20,2,21.59510028562151
2020-01-20,3,20.651085498299473
2020-01-20,4,28.755015267175576
2020-01-20,5,42.037592788470526
2020-01-20,6,61.10541276262741
2020-01-20,7,77.65510656437824
2020-01-20,8,81.73107218876514
2020-01-20,9,84.7252596681596
2020-01-20,10,87.83436941784558
2020-01-20,11,85.06768789809406
2020-01-20,12,79.58270300934446
2020-01-20,13,87.9408805379915
2020-01-20,14,89.39533880035363
2020-01-20,15,93.82899902513569
2020-01-20,16,97.78319627453118
2020-01-20,17,97.1471318467261
2020-01-20,18,94.04577817189806
2020-01-20,19,92.89815025882146
2020-01-20,20,90.13243676755964
2020-01-20,21,71.85707390930031
2020-01-20,22,60.66193215108805
2020-01-20,23,49.45212117795283
2020-01-20,24,44.452245923116024
2020-01-21,1,43.82703265525621
2020-01-21,2,48.998017002019616
2020-01-21,3,54.14682346425644
2020-01-21,4,59.04314491753233
2020-01-21,5,68.77860690772256
2020-01-21,6,80.32432806418475
2020-01-21,7,82.85893386708923
2020-01-21,8,90.50185865573204
2020-01-21,9,89.89755542816181
2020-01-21,10,88.40535657880375
2020-01-21,11,91.70062740671709
2020-01-21,12,87.54210067013251
2020-01-21,13,84.92972504607057
2020-01-21,14,88.34760435426261
2020-01-21,15,74.05918463778646
2020-01-21,16,80.33692511851514
